E,n,k,eps1,eps2,elf
53.5,0.93,0.04,0.86,0.08,0.11
53.6,0.93,0.04,0.86,0.08,0.11
53.7,0.93,0.04,0.86,0.08,0.11
53.8,0.93,0.04,0.86,0.08,0.11
53.9,0.93,0.04,0.86,0.08,0.11
54.0,0.93,0.04,0.86,0.08,0.11
54.1,0.93,0.04,0.86,0.08,0.11
54.2,0.93,0.04,0.86,0.08,0.11
54.3,0.93,0.04,0.86,0.08,0.11
54.4,0.93,0.04,0.86,0.08,0.11
54.5,0.93,0.04,0.86,0.08,0.11
54.6,0.93,0.04,0.86,0.08,0.11
54.7,0.93,0.04,0.86,0.08,0.11
54.8,0.93,0.04,0.86,0.08,0.11
54.9,0.93,0.04,0.86,0.08,0.11
55.0,0.93,0.04,0.86,0.08,0.11
55.1,0.93,0.04,0.86,0.08,0.11
55.2,0.93,0.04,0.86,0.08,0.11
55.3,0.93,0.04,0.86,0.08,0.11
55.4,0.93,0.04,0.86,0.08,0.11
55.5,0.93,0.04,0.86,0.08,0.11
55.6,0.93,0.04,0.86,0.08,0.11
55.7,0.93,0.04,0.86,0.08,0.11
55.8,0.93,0.04,0.86,0.08,0.1
55.9,0.93,0.04,0.86,0.08,0.1
56.0,0.93,0.04,0.86,0.08,0.1
56.1,0.93,0.04,0.86,0.08,0.1
56.2,0.93,0.04,0.86,0.08,0.1
56.3,0.93,0.04,0.86,0.08,0.1
56.4,0.93,0.04,0.86,0.08,0.1
56.5,0.93,0.04,0.86,0.08,0.1
56.6,0.93,0.04,0.86,0.08,0.1
56.7,0.93,0.04,0.86,0.08,0.1
56.8,0.93,0.04,0.86,0.07,0.1
56.9,0.93,0.04,0.86,0.07,0.1
57.0,0.93,0.04,0.86,0.07,0.1
57.1,0.93,0.04,0.86,0.07,0.1
57.2,0.93,0.04,0.86,0.07,0.1
57.3,0.93,0.04,0.86,0.07,0.1
57.4,0.93,0.04,0.86,0.07,0.1
57.5,0.93,0.04,0.86,0.07,0.1
57.6,0.93,0.04,0.86,0.07,0.09
57.7,0.93,0.04,0.86,0.07,0.09
57.8,0.93,0.04,0.86,0.07,0.09
